sampleID,phenotype,ref_genome,settings,value,feature
LP0026_22_L003,lung_cancer,0memhg19decoy,TrueDI1230XA,0.917089344,coverage
LP0026_26_L004,lung_cancer,0memhg19decoy,TrueDI1230XA,0.603998629,coverage
LP0026_38_L004,lung_cancer,0memhg19decoy,TrueDI1230XA,0.917773486,coverage
LP0026_42_L004,lung_cancer,0memhg19decoy,TrueDI1230XA,0.895167265,coverage
LP0027_26_L003,lung_cancer,0memhg19decoy,TrueDI1230XA,0.907909101,coverage
LP0027_35_L003,lung_cancer,0memhg19decoy,TrueDI1230XA,0.916741614,coverage
LP0027_39_L003,lung_cancer,0memhg19decoy,TrueDI1230XA,0.899132103,coverage
LP0028_01_L004,lung_cancer,0memhg19decoy,TrueDI1230XA,0.956135945,coverage
LP0029_02_L004,healthy_control,0memhg19decoy,TrueDI1230XA,0.992927164,coverage
LP0029_04_L003,healthy_control,0memhg19decoy,TrueDI1230XA,0.979643754,coverage
LP0029_05_L004,healthy_control,0memhg19decoy,TrueDI1230XA,0.993122689,coverage
LP0029_06_L003,healthy_control,0memhg19decoy,TrueDI1230XA,0.985423115,coverage
LP0030_03_L004,healthy_control,0memhg19decoy,TrueDI1230XA,0.990663084,coverage
LP0030_05_L004,healthy_control,0memhg19decoy,TrueDI1230XA,0.994136863,coverage
LP0025_01_L004,healthy_control,0memhg19decoy,TrueDI26830XA,0.991365233,coverage
LP0025_02_L004,healthy_control,0memhg19decoy,TrueDI26830XA,0.963051226,coverage
LP0025_03_L003,healthy_control,0memhg19decoy,TrueDI26830XA,0.98698607,coverage
LP0025_04_L004,healthy_control,0memhg19decoy,TrueDI26830XA,0.992564998,coverage
LP0025_05_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,0.983238934,coverage
LP0025_06_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,0.990583753,coverage
LP0025_07_L004,healthy_control,0memhg19decoy,TrueDI26830XA,0.985274589,coverage
LP0025_08_L004,healthy_control,0memhg19decoy,TrueDI26830XA,0.992432314,coverage
LP0025_10_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,0.380593591,coverage
LP0025_11_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,0.989341332,coverage
LP0025_12_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,0.986447383,coverage
LP0025_15_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,0.974084182,coverage
LP0025_17_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,0.969066816,coverage
LP0025_21_L004,lung_cancer,0memhg19decoy,TrueDI26830XA,0.936907399,coverage
LP0025_24_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,0.989304051,coverage
LP0026_05_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,0.923226431,coverage
LP0026_07_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,0.980020747,coverage
LP0026_08_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,0.717085164,coverage
LP0026_22_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,0.917081466,coverage
LP0026_26_L004,lung_cancer,0memhg19decoy,TrueDI26830XA,0.604013035,coverage
LP0026_38_L004,lung_cancer,0memhg19decoy,TrueDI26830XA,0.917894677,coverage
LP0026_42_L004,lung_cancer,0memhg19decoy,TrueDI26830XA,0.895040918,coverage
LP0027_26_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,0.907768955,coverage
LP0027_35_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,0.916615396,coverage
LP0027_39_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,0.898941102,coverage
LP0028_01_L004,lung_cancer,0memhg19decoy,TrueDI26830XA,0.956125072,coverage
LP0029_02_L004,healthy_control,0memhg19decoy,TrueDI26830XA,0.992925736,coverage
LP0029_04_L003,healthy_control,0memhg19decoy,TrueDI26830XA,0.979561048,coverage
LP0029_05_L004,healthy_control,0memhg19decoy,TrueDI26830XA,0.993150581,coverage
LP0029_06_L003,healthy_control,0memhg19decoy,TrueDI26830XA,0.985398059,coverage
LP0030_03_L004,healthy_control,0memhg19decoy,TrueDI26830XA,0.990680427,coverage
LP0030_05_L004,healthy_control,0memhg19decoy,TrueDI26830XA,0.994116004,coverage
LP0025_01_L004,healthy_control,30memhg19,False40,0.983591396,coverage
LP0025_02_L004,healthy_control,30memhg19,False40,0.97501872,coverage
LP0025_03_L003,healthy_control,30memhg19,False40,0.993934933,coverage
LP0025_04_L004,healthy_control,30memhg19,False40,0.990654318,coverage
LP0025_05_L003,lung_cancer,30memhg19,False40,0.985226602,coverage
LP0025_06_L003,lung_cancer,30memhg19,False40,0.993699316,coverage
LP0025_07_L004,healthy_control,30memhg19,False40,0.985965347,coverage
LP0025_08_L004,healthy_control,30memhg19,False40,0.990442886,coverage
LP0025_10_L003,lung_cancer,30memhg19,False40,0.618086394,coverage
LP0025_11_L003,lung_cancer,30memhg19,False40,0.989236053,coverage
LP0025_12_L003,lung_cancer,30memhg19,False40,0.97660605,coverage
LP0025_15_L003,lung_cancer,30memhg19,False40,0.984681625,coverage
LP0025_17_L003,lung_cancer,30memhg19,False40,0.97907753,coverage
LP0025_21_L004,lung_cancer,30memhg19,False40,0.975042053,coverage
LP0025_24_L003,lung_cancer,30memhg19,False40,0.984556174,coverage
LP0026_05_L003,lung_cancer,30memhg19,False40,0.949315999,coverage
LP0026_07_L003,lung_cancer,30memhg19,False40,0.97383633,coverage
LP0026_08_L003,lung_cancer,30memhg19,False40,0.934879202,coverage
LP0026_22_L003,lung_cancer,30memhg19,False40,0.978208086,coverage
LP0026_26_L004,lung_cancer,30memhg19,False40,0.779684188,coverage
LP0026_38_L004,lung_cancer,30memhg19,False40,0.975076159,coverage
LP0026_42_L004,lung_cancer,30memhg19,False40,0.977869718,coverage
LP0027_26_L003,lung_cancer,30memhg19,False40,0.970189407,coverage
LP0027_35_L003,lung_cancer,30memhg19,False40,0.98010005,coverage
LP0027_39_L003,lung_cancer,30memhg19,False40,0.971310625,coverage
LP0028_01_L004,lung_cancer,30memhg19,False40,0.988932009,coverage
LP0029_02_L004,healthy_control,30memhg19,False40,0.993971899,coverage
LP0029_04_L003,healthy_control,30memhg19,False40,0.985796175,coverage
LP0029_05_L004,healthy_control,30memhg19,False40,0.989674432,coverage
LP0029_06_L003,healthy_control,30memhg19,False40,0.988731504,coverage
LP0030_03_L004,healthy_control,30memhg19,False40,0.987255167,coverage
LP0030_05_L004,healthy_control,30memhg19,False40,0.990861499,coverage
LP0025_01_L004,healthy_control,30memhg19,FalseDI1230XA,0.968869628,coverage
LP0025_02_L004,healthy_control,30memhg19,FalseDI1230XA,0.936457996,coverage
LP0025_03_L003,healthy_control,30memhg19,FalseDI1230XA,0.979631991,coverage
LP0025_04_L004,healthy_control,30memhg19,FalseDI1230XA,0.986299428,coverage
LP0025_05_L003,lung_cancer,30memhg19,FalseDI1230XA,0.969575271,coverage
LP0025_06_L003,lung_cancer,30memhg19,FalseDI1230XA,0.982856821,coverage
LP0025_07_L004,healthy_control,30memhg19,FalseDI1230XA,0.979906438,coverage
LP0025_08_L004,healthy_control,30memhg19,FalseDI1230XA,0.990860756,coverage
LP0025_10_L003,lung_cancer,30memhg19,FalseDI1230XA,0.444440235,coverage
LP0025_11_L003,lung_cancer,30memhg19,FalseDI1230XA,0.991172782,coverage
LP0025_12_L003,lung_cancer,30memhg19,FalseDI1230XA,0.974556272,coverage
LP0025_15_L003,lung_cancer,30memhg19,FalseDI1230XA,0.978426689,coverage
LP0025_17_L003,lung_cancer,30memhg19,FalseDI1230XA,0.974018991,coverage
LP0025_21_L004,lung_cancer,30memhg19,FalseDI1230XA,0.942792543,coverage
LP0025_24_L003,lung_cancer,30memhg19,FalseDI1230XA,0.978125502,coverage
LP0026_05_L003,lung_cancer,30memhg19,FalseDI1230XA,0.887026744,coverage
LP0026_07_L003,lung_cancer,30memhg19,FalseDI1230XA,0.954175445,coverage
LP0026_08_L003,lung_cancer,30memhg19,FalseDI1230XA,0.817182108,coverage
LP0026_22_L003,lung_cancer,30memhg19,FalseDI1230XA,0.94702942,coverage
LP0026_26_L004,lung_cancer,30memhg19,FalseDI1230XA,0.616082791,coverage
LP0026_38_L004,lung_cancer,30memhg19,FalseDI1230XA,0.947342073,coverage
LP0026_42_L004,lung_cancer,30memhg19,FalseDI1230XA,0.933524837,coverage
LP0027_26_L003,lung_cancer,30memhg19,FalseDI1230XA,0.934997675,coverage
LP0027_35_L003,lung_cancer,30memhg19,FalseDI1230XA,0.94281842,coverage
LP0027_39_L003,lung_cancer,30memhg19,FalseDI1230XA,0.923609732,coverage
LP0028_01_L004,lung_cancer,30memhg19,FalseDI1230XA,0.970841401,coverage
LP0029_02_L004,healthy_control,30memhg19,FalseDI1230XA,0.991340047,coverage
LP0029_04_L003,healthy_control,30memhg19,FalseDI1230XA,0.973319046,coverage
LP0029_05_L004,healthy_control,30memhg19,FalseDI1230XA,0.981758186,coverage
LP0029_06_L003,healthy_control,30memhg19,FalseDI1230XA,0.965774101,coverage
LP0030_03_L004,healthy_control,30memhg19,FalseDI1230XA,0.973449786,coverage
LP0030_05_L004,healthy_control,30memhg19,FalseDI1230XA,0.989142357,coverage
LP0025_01_L004,healthy_control,30memhg19,FalseDI26830XA,0.968865952,coverage
LP0025_02_L004,healthy_control,30memhg19,FalseDI26830XA,0.936420267,coverage
LP0025_03_L003,healthy_control,30memhg19,FalseDI26830XA,0.979628878,coverage
LP0025_04_L004,healthy_control,30memhg19,FalseDI26830XA,0.986291297,coverage
LP0025_05_L003,lung_cancer,30memhg19,FalseDI26830XA,0.969590863,coverage
LP0025_06_L003,lung_cancer,30memhg19,FalseDI26830XA,0.982860229,coverage
LP0025_07_L004,healthy_control,30memhg19,FalseDI26830XA,0.9799062,coverage
LP0025_08_L004,healthy_control,30memhg19,FalseDI26830XA,0.990880801,coverage
LP0025_10_L003,lung_cancer,30memhg19,FalseDI26830XA,0.444365777,coverage
LP0025_11_L003,lung_cancer,30memhg19,FalseDI26830XA,0.991160586,coverage
LP0025_12_L003,lung_cancer,30memhg19,FalseDI26830XA,0.974560332,coverage
LP0025_15_L003,lung_cancer,30memhg19,FalseDI26830XA,0.978452744,coverage
LP0025_17_L003,lung_cancer,30memhg19,FalseDI26830XA,0.974011671,coverage
LP0025_21_L004,lung_cancer,30memhg19,FalseDI26830XA,0.942798023,coverage
LP0025_24_L003,lung_cancer,30memhg19,FalseDI26830XA,0.978148303,coverage
LP0026_05_L003,lung_cancer,30memhg19,FalseDI26830XA,0.887032664,coverage
LP0026_07_L003,lung_cancer,30memhg19,FalseDI26830XA,0.954188306,coverage
LP0026_08_L003,lung_cancer,30memhg19,FalseDI26830XA,0.817154516,coverage
LP0026_22_L003,lung_cancer,30memhg19,FalseDI26830XA,0.947047069,coverage
LP0026_26_L004,lung_cancer,30memhg19,FalseDI26830XA,0.616097265,coverage
LP0026_38_L004,lung_cancer,30memhg19,FalseDI26830XA,0.947356963,coverage
LP0026_42_L004,lung_cancer,30memhg19,FalseDI26830XA,0.933509295,coverage
LP0027_26_L003,lung_cancer,30memhg19,FalseDI26830XA,0.934988624,coverage
LP0027_35_L003,lung_cancer,30memhg19,FalseDI26830XA,0.942814582,coverage
LP0027_39_L003,lung_cancer,30memhg19,FalseDI26830XA,0.923616366,coverage
LP0028_01_L004,lung_cancer,30memhg19,FalseDI26830XA,0.970843865,coverage
LP0029_02_L004,healthy_control,30memhg19,FalseDI26830XA,0.991333418,coverage
LP0029_04_L003,healthy_control,30memhg19,FalseDI26830XA,0.973313799,coverage
LP0029_05_L004,healthy_control,30memhg19,FalseDI26830XA,0.981754438,coverage
LP0029_06_L003,healthy_control,30memhg19,FalseDI26830XA,0.965776685,coverage
LP0030_03_L004,healthy_control,30memhg19,FalseDI26830XA,0.973460273,coverage
LP0030_05_L004,healthy_control,30memhg19,FalseDI26830XA,0.989139395,coverage
LP0025_01_L004,healthy_control,30memhg19,True40,0.983702728,coverage
LP0025_02_L004,healthy_control,30memhg19,True40,0.986458249,coverage
LP0025_03_L003,healthy_control,30memhg19,True40,0.993314317,coverage
LP0025_04_L004,healthy_control,30memhg19,True40,0.991109494,coverage
LP0025_05_L003,lung_cancer,30memhg19,True40,0.987336574,coverage
LP0025_06_L003,lung_cancer,30memhg19,True40,0.994398128,coverage
LP0025_07_L004,healthy_control,30memhg19,True40,0.982857339,coverage
LP0025_08_L004,healthy_control,30memhg19,True40,0.99065366,coverage
LP0025_10_L003,lung_cancer,30memhg19,True40,0.558339229,coverage
LP0025_11_L003,lung_cancer,30memhg19,True40,0.989217178,coverage
LP0025_12_L003,lung_cancer,30memhg19,True40,0.97860856,coverage
LP0025_15_L003,lung_cancer,30memhg19,True40,0.983276289,coverage
LP0025_17_L003,lung_cancer,30memhg19,True40,0.980508662,coverage
LP0025_21_L004,lung_cancer,30memhg19,True40,0.979090279,coverage
LP0025_24_L003,lung_cancer,30memhg19,True40,0.986223262,coverage
LP0026_05_L003,lung_cancer,30memhg19,True40,0.965072008,coverage
LP0026_07_L003,lung_cancer,30memhg19,True40,0.978716958,coverage
LP0026_08_L003,lung_cancer,30memhg19,True40,0.925847822,coverage
LP0026_22_L003,lung_cancer,30memhg19,True40,0.976919891,coverage
LP0026_26_L004,lung_cancer,30memhg19,True40,0.76889988,coverage
LP0026_38_L004,lung_cancer,30memhg19,True40,0.973444289,coverage
LP0026_42_L004,lung_cancer,30memhg19,True40,0.976050824,coverage
LP0027_26_L003,lung_cancer,30memhg19,True40,0.970048431,coverage
LP0027_35_L003,lung_cancer,30memhg19,True40,0.977871083,coverage
LP0027_39_L003,lung_cancer,30memhg19,True40,0.969754924,coverage
LP0028_01_L004,lung_cancer,30memhg19,True40,0.988389583,coverage
LP0029_02_L004,healthy_control,30memhg19,True40,0.993875037,coverage
LP0029_04_L003,healthy_control,30memhg19,True40,0.985826633,coverage
LP0029_05_L004,healthy_control,30memhg19,True40,0.991495161,coverage
LP0029_06_L003,healthy_control,30memhg19,True40,0.989053682,coverage
LP0030_03_L004,healthy_control,30memhg19,True40,0.991294125,coverage
LP0030_05_L004,healthy_control,30memhg19,True40,0.991089557,coverage
LP0025_01_L004,healthy_control,30memhg19,TrueDI1230XA,0.973939728,coverage
LP0025_02_L004,healthy_control,30memhg19,TrueDI1230XA,0.967759937,coverage
LP0025_03_L003,healthy_control,30memhg19,TrueDI1230XA,0.980958586,coverage
LP0025_04_L004,healthy_control,30memhg19,TrueDI1230XA,0.988115531,coverage
LP0025_05_L003,lung_cancer,30memhg19,TrueDI1230XA,0.968365337,coverage
LP0025_06_L003,lung_cancer,30memhg19,TrueDI1230XA,0.98382196,coverage
LP0025_07_L004,healthy_control,30memhg19,TrueDI1230XA,0.976615352,coverage
LP0025_08_L004,healthy_control,30memhg19,TrueDI1230XA,0.99373888,coverage
LP0025_10_L003,lung_cancer,30memhg19,TrueDI1230XA,0.408452609,coverage
LP0025_11_L003,lung_cancer,30memhg19,TrueDI1230XA,0.991388798,coverage
LP0025_12_L003,lung_cancer,30memhg19,TrueDI1230XA,0.976775761,coverage
LP0025_15_L003,lung_cancer,30memhg19,TrueDI1230XA,0.978067123,coverage
LP0025_17_L003,lung_cancer,30memhg19,TrueDI1230XA,0.973997368,coverage
LP0025_21_L004,lung_cancer,30memhg19,TrueDI1230XA,0.95291772,coverage
LP0025_24_L003,lung_cancer,30memhg19,TrueDI1230XA,0.982288993,coverage
LP0026_05_L003,lung_cancer,30memhg19,TrueDI1230XA,0.926017261,coverage
LP0026_07_L003,lung_cancer,30memhg19,TrueDI1230XA,0.967791562,coverage
LP0026_08_L003,lung_cancer,30memhg19,TrueDI1230XA,0.802382575,coverage
LP0026_22_L003,lung_cancer,30memhg19,TrueDI1230XA,0.944238096,coverage
LP0026_26_L004,lung_cancer,30memhg19,TrueDI1230XA,0.602410779,coverage
LP0026_38_L004,lung_cancer,30memhg19,TrueDI1230XA,0.943301506,coverage
LP0026_42_L004,lung_cancer,30memhg19,TrueDI1230XA,0.930204482,coverage
LP0027_26_L003,lung_cancer,30memhg19,TrueDI1230XA,0.933196908,coverage
LP0027_35_L003,lung_cancer,30memhg19,TrueDI1230XA,0.939920009,coverage
LP0027_39_L003,lung_cancer,30memhg19,TrueDI1230XA,0.921296615,coverage
LP0028_01_L004,lung_cancer,30memhg19,TrueDI1230XA,0.969408202,coverage
LP0029_02_L004,healthy_control,30memhg19,TrueDI1230XA,0.991648672,coverage
LP0029_04_L003,healthy_control,30memhg19,TrueDI1230XA,0.975736821,coverage
LP0029_05_L004,healthy_control,30memhg19,TrueDI1230XA,0.993441472,coverage
LP0029_06_L003,healthy_control,30memhg19,TrueDI1230XA,0.969022402,coverage
LP0030_03_L004,healthy_control,30memhg19,TrueDI1230XA,0.9826909,coverage
LP0030_05_L004,healthy_control,30memhg19,TrueDI1230XA,0.990127348,coverage
LP0025_01_L004,healthy_control,30memhg19,TrueDI26830XA,0.973921879,coverage
LP0025_02_L004,healthy_control,30memhg19,TrueDI26830XA,0.967883932,coverage
LP0025_03_L003,healthy_control,30memhg19,TrueDI26830XA,0.980990288,coverage
LP0025_04_L004,healthy_control,30memhg19,TrueDI26830XA,0.988098224,coverage
LP0025_05_L003,lung_cancer,30memhg19,TrueDI26830XA,0.968296523,coverage
LP0025_06_L003,lung_cancer,30memhg19,TrueDI26830XA,0.98381685,coverage
LP0025_07_L004,healthy_control,30memhg19,TrueDI26830XA,0.97677837,coverage
LP0025_08_L004,healthy_control,30memhg19,TrueDI26830XA,0.993683719,coverage
LP0025_10_L003,lung_cancer,30memhg19,TrueDI26830XA,0.408299796,coverage
LP0025_11_L003,lung_cancer,30memhg19,TrueDI26830XA,0.991366368,coverage
LP0025_12_L003,lung_cancer,30memhg19,TrueDI26830XA,0.976787489,coverage
LP0025_15_L003,lung_cancer,30memhg19,TrueDI26830XA,0.978166337,coverage
LP0025_17_L003,lung_cancer,30memhg19,TrueDI26830XA,0.973962797,coverage
LP0025_21_L004,lung_cancer,30memhg19,TrueDI26830XA,0.952766501,coverage
LP0025_24_L003,lung_cancer,30memhg19,TrueDI26830XA,0.982301935,coverage
LP0026_05_L003,lung_cancer,30memhg19,TrueDI26830XA,0.92595959,coverage
LP0026_07_L003,lung_cancer,30memhg19,TrueDI26830XA,0.967759458,coverage
LP0026_08_L003,lung_cancer,30memhg19,TrueDI26830XA,0.802339767,coverage
LP0026_22_L003,lung_cancer,30memhg19,TrueDI26830XA,0.94418401,coverage
LP0026_26_L004,lung_cancer,30memhg19,TrueDI26830XA,0.60235525,coverage
LP0026_38_L004,lung_cancer,30memhg19,TrueDI26830XA,0.943327251,coverage
LP0026_42_L004,lung_cancer,30memhg19,TrueDI26830XA,0.930162724,coverage
LP0027_26_L003,lung_cancer,30memhg19,TrueDI26830XA,0.933173543,coverage
LP0027_35_L003,lung_cancer,30memhg19,TrueDI26830XA,0.93983389,coverage
LP0027_39_L003,lung_cancer,30memhg19,TrueDI26830XA,0.921298615,coverage
LP0028_01_L004,lung_cancer,30memhg19,TrueDI26830XA,0.969429469,coverage
LP0029_02_L004,healthy_control,30memhg19,TrueDI26830XA,0.991591266,coverage
LP0029_04_L003,healthy_control,30memhg19,TrueDI26830XA,0.975575031,coverage
LP0029_05_L004,healthy_control,30memhg19,TrueDI26830XA,0.993448065,coverage
LP0029_06_L003,healthy_control,30memhg19,TrueDI26830XA,0.969033149,coverage
LP0030_03_L004,healthy_control,30memhg19,TrueDI26830XA,0.982683766,coverage
LP0030_05_L004,healthy_control,30memhg19,TrueDI26830XA,0.990110168,coverage
LP0025_01_L004,healthy_control,30memhg19decoy,False40,0.971483496,coverage
LP0025_02_L004,healthy_control,30memhg19decoy,False40,0.913227373,coverage
LP0025_03_L003,healthy_control,30memhg19decoy,False40,0.979597598,coverage
LP0025_04_L004,healthy_control,30memhg19decoy,False40,0.974065917,coverage
LP0025_05_L003,lung_cancer,30memhg19decoy,False40,0.981655245,coverage
LP0025_06_L003,lung_cancer,30memhg19decoy,False40,0.987480796,coverage
LP0025_07_L004,healthy_control,30memhg19decoy,False40,0.982944869,coverage
LP0025_08_L004,healthy_control,30memhg19decoy,False40,0.983383074,coverage
LP0025_10_L003,lung_cancer,30memhg19decoy,False40,0.268583803,coverage
LP0025_11_L003,lung_cancer,30memhg19decoy,False40,0.979397555,coverage
LP0025_12_L003,lung_cancer,30memhg19decoy,False40,0.981900455,coverage
LP0025_15_L003,lung_cancer,30memhg19decoy,False40,0.97480249,coverage
LP0025_17_L003,lung_cancer,30memhg19decoy,False40,0.965114178,coverage
LP0025_21_L004,lung_cancer,30memhg19decoy,False40,0.917537091,coverage
LP0025_24_L003,lung_cancer,30memhg19decoy,False40,0.979527256,coverage
LP0026_05_L003,lung_cancer,30memhg19decoy,False40,0.853868252,coverage
LP0026_07_L003,lung_cancer,30memhg19decoy,False40,0.95068939,coverage
LP0026_08_L003,lung_cancer,30memhg19decoy,False40,0.756841637,coverage
LP0026_22_L003,lung_cancer,30memhg19decoy,False40,0.921177247,coverage
LP0026_26_L004,lung_cancer,30memhg19decoy,False40,0.541508188,coverage
LP0026_38_L004,lung_cancer,30memhg19decoy,False40,0.917563279,coverage
LP0026_42_L004,lung_cancer,30memhg19decoy,False40,0.90870532,coverage
LP0027_26_L003,lung_cancer,30memhg19decoy,False40,0.903247203,coverage
LP0027_35_L003,lung_cancer,30memhg19decoy,False40,0.929158926,coverage
LP0027_39_L003,lung_cancer,30memhg19decoy,False40,0.910429372,coverage
LP0028_01_L004,lung_cancer,30memhg19decoy,False40,0.958844696,coverage
LP0029_02_L004,healthy_control,30memhg19decoy,False40,0.987888426,coverage
LP0029_04_L003,healthy_control,30memhg19decoy,False40,0.973341678,coverage
LP0029_05_L004,healthy_control,30memhg19decoy,False40,0.964888221,coverage
LP0029_06_L003,healthy_control,30memhg19decoy,False40,0.978848158,coverage
LP0030_03_L004,healthy_control,30memhg19decoy,False40,0.962943259,coverage
LP0030_05_L004,healthy_control,30memhg19decoy,False40,0.987799865,coverage
LP0025_01_L004,healthy_control,30memhg19decoy,FalseDI1230XA,0.987250745,coverage
LP0025_02_L004,healthy_control,30memhg19decoy,FalseDI1230XA,0.91760097,coverage
LP0025_03_L003,healthy_control,30memhg19decoy,FalseDI1230XA,0.987067896,coverage
LP0025_04_L004,healthy_control,30memhg19decoy,FalseDI1230XA,0.990836061,coverage
LP0025_05_L003,lung_cancer,30memhg19decoy,FalseDI1230XA,0.98392368,coverage
LP0025_06_L003,lung_cancer,30memhg19decoy,FalseDI1230XA,0.990666418,coverage
LP0025_07_L004,healthy_control,30memhg19decoy,FalseDI1230XA,0.989097019,coverage
LP0025_08_L004,healthy_control,30memhg19decoy,FalseDI1230XA,0.988527417,coverage
LP0025_10_L003,lung_cancer,30memhg19decoy,FalseDI1230XA,0.376769766,coverage
LP0025_11_L003,lung_cancer,30memhg19decoy,FalseDI1230XA,0.989320254,coverage
LP0025_12_L003,lung_cancer,30memhg19decoy,FalseDI1230XA,0.986377745,coverage
LP0025_15_L003,lung_cancer,30memhg19decoy,FalseDI1230XA,0.974072657,coverage
LP0025_17_L003,lung_cancer,30memhg19decoy,FalseDI1230XA,0.969697752,coverage
LP0025_21_L004,lung_cancer,30memhg19decoy,FalseDI1230XA,0.921796722,coverage
