sampleID,phenotype,file_name,G1_amplitude,G1_sigma,G2_amplitude,G2_sigma,G3_amplitude,G3_sigma,Baysian Information Criterion,Total dip depth,Intercept,Total dip area (AOC combined model),region-set,is control,Dip area: z-score vs controls in same region set,Dip area: Prediction interval of controls,Dip area: interpretation vs controls in same region set,Dip depth: z-score vs controls in same region set,Dip depth: Prediction interval of controls,Dip depth: interpretation vs controls in same region set,ref_genome,settings
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-26.791661954503,149.00000000007944,-121.08912446353816,757.9999999097203,-399.04572395677377,6078.000046253441,-706.5649284352505,0.1616562526430081,0.01058615429125172,-551.8180162443034,hematopoietic_specific_liquorice_hg38,healthy_control,-0.79,"(-681.1866593795176, -277.13502072213475)",N/A,0.49,"(0.05522061965271734, 0.22927973121503842)",N/A,0memhg38,TrueDI26830XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-26.796112279076272,149.00000000006438,-123.5222944012395,757.9999999314496,-376.15501696246287,6078.012507009794,-708.9497009241603,0.16144623746387385,0.00994173131119452,-531.4130962496631,hematopoietic_specific_liquorice_hg38,healthy_control,-0.54,"(-676.9642862071934, -290.7781101057302)",N/A,0.49,"(0.057864530205383194, 0.22722235913474015)",N/A,30memhg38noalt,TrueDI1230XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/False40/summary_across_samples_and_ROIS.csv,-28.04153239186213,149.00000000002575,-118.69170115298137,757.9999999560381,-392.03604553257713,6078.000059579871,-712.7709135476146,0.16328085637983392,0.0100197985172265,-543.842972184207,hematopoietic_specific_liquorice_hg38,healthy_control,-0.73,"(-676.7752043822488, -277.24682790754423)",N/A,0.41,"(0.06471423357887114, 0.2309442777492191)",N/A,0memhg38noalt,False40
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/True40/summary_across_samples_and_ROIS.csv,-28.558585021836613,149.00000000008237,-121.29849604724848,757.99999994574,-384.14220139148216,6078.0000568873365,-711.9782723327742,0.16551909760589356,0.00989875038778618,-539.1869450662584,hematopoietic_specific_liquorice_hg38,healthy_control,-0.68,"(-681.4881485018702, -269.37044730366483)",N/A,0.47,"(0.0641189442851832, 0.23128416528139153)",N/A,0memhg38noalt,True40
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-26.145540286447712,149.0000000000466,-119.77336925788644,757.9999999116092,-388.3000679153286,6078.017907038277,-709.7602166698033,0.1585284018826547,0.0104236374339283,-539.0085036702189,hematopoietic_specific_liquorice_hg38,healthy_control,-0.69,"(-675.1293825175285, -277.7828758727986)",N/A,0.45,"(0.055573729837936986, 0.2267132632413628)",N/A,0memhg38,FalseDI26830XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/False40/summary_across_samples_and_ROIS.csv,-27.360585295691447,149.0000000000444,-118.33090585983456,757.9999999297353,-405.0274734984824,6078.00506347209,-710.516780474983,0.16212045222421767,0.01036341128365304,-555.6680004668441,hematopoietic_specific_liquorice_hg38,healthy_control,-0.85,"(-676.4586241629164, -280.6251143385373)",N/A,0.41,"(0.06284081006821898, 0.2302263812186002)",N/A,0memhg38,False40
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-26.689474324613897,149.00000000006858,-121.6196589954592,757.9999999317313,-380.5269594815818,6078.012327083481,-710.8932460676417,0.16044630551037695,0.0100072903142492,-533.7366872843378,hematopoietic_specific_liquorice_hg38,healthy_control,-0.63,"(-669.3603194170521, -288.5828089541338)",N/A,0.47,"(0.05742537813949114, 0.22735744738612143)",N/A,0memhg38noalt,FalseDI26830XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-27.43788146514193,149.00000000000412,-119.51012824331752,757.9999998832193,-395.49248581320114,6078.005255132303,-708.4628381235094,0.16232219625193214,0.01047015472946517,-547.4229901557454,hematopoietic_specific_liquorice_hg38,healthy_control,-0.72,"(-681.3195521002971, -282.89234310994743)",N/A,0.54,"(0.05527544585941055, 0.22735403032213872)",N/A,0memhg38,TrueDI1230XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/True40/summary_across_samples_and_ROIS.csv,-25.566529357413344,149.00000000011886,-122.21661925083536,757.9999999429015,-416.3959522324482,6078.00000030184,-710.8300199461534,0.16010823252189058,0.01069302644060503,-568.8692910768754,hematopoietic_specific_liquorice_hg38,healthy_control,-0.98,"(-681.6857189742025, -272.7923878640041)",N/A,0.35,"(0.0626941903344038, 0.23046541082986235)",N/A,0memhg38,True40
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-26.675013677122593,149.00000000003698,-119.49438165392536,757.9999999143707,-385.8238919515486,6078.004017640691,-709.3087678230269,0.15963674402990413,0.01012409911014432,-536.866244928354,hematopoietic_specific_liquorice_hg38,healthy_control,-0.65,"(-675.5938390460229, -281.6501680438864)",N/A,0.49,"(0.05519782686216773, 0.22566692581832726)",N/A,0memhg38,FalseDI1230XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-26.689474324613897,149.00000000006858,-121.6196589954592,757.9999999317313,-380.5269594815818,6078.012327083481,-710.8932460676417,0.16044630551037695,0.0100072903142492,-533.7366872843378,hematopoietic_specific_liquorice_hg38,healthy_control,-0.63,"(-669.3603194170521, -288.5828089541338)",N/A,0.47,"(0.05742537813949114, 0.22735744738612143)",N/A,30memhg38,FalseDI26830XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-26.689474324613897,149.00000000006858,-121.6196589954592,757.9999999317313,-380.5269594815818,6078.012327083481,-710.8932460676417,0.16044630551037695,0.0100072903142492,-533.7366872843378,hematopoietic_specific_liquorice_hg38,healthy_control,-0.63,"(-669.3603194170521, -288.5828089541338)",N/A,0.47,"(0.05742537813949114, 0.22735744738612143)",N/A,30memhg38noalt,FalseDI26830XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/True40/summary_across_samples_and_ROIS.csv,-28.558585021836613,149.00000000008237,-121.29849604724848,757.99999994574,-384.14220139148216,6078.0000568873365,-711.9782723327742,0.16551909760589356,0.00989875038778618,-539.1869450662584,hematopoietic_specific_liquorice_hg38,healthy_control,-0.68,"(-681.4881485018702, -269.37044730366483)",N/A,0.47,"(0.0641189442851832, 0.23128416528139153)",N/A,30memhg38noalt,True40
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-26.796112279076272,149.00000000006438,-123.5222944012395,757.9999999314496,-376.15501696246287,6078.012507009794,-708.9497009241603,0.16144623746387385,0.00994173131119452,-531.4130962496631,hematopoietic_specific_liquorice_hg38,healthy_control,-0.54,"(-676.9642862071934, -290.7781101057302)",N/A,0.49,"(0.057864530205383194, 0.22722235913474015)",N/A,30memhg38,TrueDI1230XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-26.677575233914524,149.0000000000466,-124.77494477734233,757.9999999135608,-380.3347866818766,6078.030268996748,-710.4509759317004,0.1620624144093935,0.01026930468230062,-536.7152752748441,hematopoietic_specific_liquorice_hg38,healthy_control,-0.62,"(-681.4822088165606, -277.4285656407602)",N/A,0.49,"(0.05736331293548649, 0.2286327336088376)",N/A,30memhg38noalt,TrueDI26830XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/False40/summary_across_samples_and_ROIS.csv,-28.04153239186213,149.00000000002575,-118.69170115298137,757.9999999560381,-392.03604553257713,6078.000059579871,-712.7709135476146,0.16328085637983392,0.0100197985172265,-543.842972184207,hematopoietic_specific_liquorice_hg38,healthy_control,-0.73,"(-676.7752043822488, -277.24682790754423)",N/A,0.41,"(0.06471423357887114, 0.2309442777492191)",N/A,30memhg38noalt,False40
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,-28.04153239186213,149.00000000002575,-118.69170115298137,757.9999999560381,-392.03604553257713,6078.000059579871,-712.7709135476146,0.16328085637983392,0.0100197985172265,-543.842972184207,hematopoietic_specific_liquorice_hg38,healthy_control,-0.73,"(-676.7752043822488, -277.24682790754423)",N/A,0.41,"(0.06471423357887114, 0.2309442777492191)",N/A,30memhg38,False40
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-26.71270988843277,149.00000000006474,-122.61144247137872,757.9999999374057,-381.9859163897236,6078.011895999808,-711.5661966919191,0.16112626587865445,0.01027850496418855,-536.2218508207044,hematopoietic_specific_liquorice_hg38,healthy_control,-0.63,"(-677.0049045169608, -280.73400851054373)",N/A,0.49,"(0.05810908254921153, 0.22674770204183847)",N/A,0memhg38noalt,FalseDI1230XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-26.796112279076272,149.00000000006438,-123.5222944012395,757.9999999314496,-376.15501696246287,6078.012507009794,-708.9497009241603,0.16144623746387385,0.00994173131119452,-531.4130962496631,hematopoietic_specific_liquorice_hg38,healthy_control,-0.54,"(-676.9642862071934, -290.7781101057302)",N/A,0.49,"(0.057864530205383194, 0.22722235913474015)",N/A,0memhg38noalt,TrueDI1230XA
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/True40/summary_across_samples_and_ROIS.csv,-28.558585021836613,149.00000000008237,-121.29849604724848,757.99999994574,-384.14220139148216,6078.0000568873365,-711.9782723327742,0.16551909760589356,0.00989875038778618,-539.1869450662584,hematopoietic_specific_liquorice_hg38,healthy_control,-0.68,"(-681.4881485018702, -269.37044730366483)",N/A,0.47,"(0.0641189442851832, 0.23128416528139153)",N/A,30memhg38,True40
LP0025_03_L003,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-26.71270988843277,149.00000000006474,-122.61144247137872,757.9999999374057,-381.9859163897236,6078.011895999808,-711.5661966919191,0.16112626587865445,0.01027850496418855,-536.2218508207044,hematopoietic_specific_liquorice_hg38,healthy_control,-0.63,"(-677.0049045169608, -280.73400851054373)",N/A,0.49,"(0.05810908254921153, 0.22674770204183847)",N/A,30memhg38,FalseDI1230XA
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-16.517296272827274,149.0000000000017,-99.78719666004127,757.9999999834827,-298.69146723985693,6078.002194166467,-834.742312425242,0.11634862921591264,0.00748748877488893,-418.1853170235366,hematopoietic_specific_liquorice_hg38,healthy_control,0.67,"(-677.0049045169608, -280.73400851054373)",N/A,-0.68,"(0.05810908254921153, 0.22674770204183847)",N/A,30memhg38noalt,FalseDI1230XA
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-16.517296272827274,149.0000000000017,-99.78719666004127,757.9999999834827,-298.69146723985693,6078.002194166467,-834.742312425242,0.11634862921591264,0.00748748877488893,-418.1853170235366,hematopoietic_specific_liquorice_hg38,healthy_control,0.67,"(-677.0049045169608, -280.73400851054373)",N/A,-0.68,"(0.05810908254921153, 0.22674770204183847)",N/A,30memhg38,FalseDI1230XA
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-16.721585157190447,149.00000000000114,-98.50411300183652,757.9999999842319,-303.63312126963285,6078.0021719692895,-834.7823216865706,0.11654466276553552,0.007577821476966,-422.06308085200914,hematopoietic_specific_liquorice_hg38,healthy_control,0.63,"(-675.5938390460229, -281.6501680438864)",N/A,-0.61,"(0.05519782686216773, 0.22566692581832726)",N/A,0memhg38,FalseDI1230XA
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/TrueDI1230XA/summary_across_samples_and_ROIS.csv,-16.380622941877725,149.0000000000002,-100.57785487565386,757.9999999888129,-297.6597936983755,6078.00231413122,-831.890475977202,0.11633110533626274,0.00732731630217463,-417.7945416206009,hematopoietic_specific_liquorice_hg38,healthy_control,0.71,"(-681.3195521002971, -282.89234310994743)",N/A,-0.64,"(0.05527544585941055, 0.22735403032213872)",N/A,0memhg38,TrueDI1230XA
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-16.910316442420495,149.0000000000282,-100.50415518932316,757.9999999812776,-292.33207031205393,6078.009256590883,-831.5406195479767,0.11736083428093833,0.0071508821557796,-413.0112761242182,hematopoietic_specific_liquorice_hg38,healthy_control,0.72,"(-681.4822088165606, -277.4285656407602)",N/A,-0.66,"(0.05736331293548649, 0.2286327336088376)",N/A,30memhg38noalt,TrueDI26830XA
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/False40/summary_across_samples_and_ROIS.csv,-19.79928468502785,149.00000000000043,-98.41616812115336,757.9999999902723,-297.91511092689836,6078.001371524543,-837.0477983395001,0.12436349873682773,0.00733417634420818,-419.8243430257671,hematopoietic_specific_liquorice_hg38,healthy_control,0.63,"(-676.7752043822488, -277.24682790754423)",N/A,-0.62,"(0.06471423357887114, 0.2309442777492191)",N/A,0memhg38noalt,False40
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-16.810950412586934,149,-99.8753520153284,757.9999999878627,-294.90804275143944,6078.004952482364,-833.7951261108948,0.11693293318220666,0.00734516425008807,-414.8348426400615,hematopoietic_specific_liquorice_hg38,healthy_control,0.68,"(-675.1293825175285, -277.7828758727986)",N/A,-0.62,"(0.055573729837936986, 0.2267132632413628)",N/A,0memhg38,FalseDI26830XA
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-16.910316442420495,149.0000000000282,-100.50415518932316,757.9999999812776,-292.33207031205393,6078.009256590883,-831.5406195479767,0.11736083428093833,0.0071508821557796,-413.0112761242182,hematopoietic_specific_liquorice_hg38,healthy_control,0.72,"(-681.4822088165606, -277.4285656407602)",N/A,-0.66,"(0.05736331293548649, 0.2286327336088376)",N/A,0memhg38noalt,TrueDI26830XA
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/FalseDI1230XA/summary_across_samples_and_ROIS.csv,-16.517296272827274,149.0000000000017,-99.78719666004127,757.9999999834827,-298.69146723985693,6078.002194166467,-834.742312425242,0.11634862921591264,0.00748748877488893,-418.1853170235366,hematopoietic_specific_liquorice_hg38,healthy_control,0.67,"(-677.0049045169608, -280.73400851054373)",N/A,-0.68,"(0.05810908254921153, 0.22674770204183847)",N/A,0memhg38noalt,FalseDI1230XA
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/False40/summary_across_samples_and_ROIS.csv,-19.79928468502785,149.00000000000043,-98.41616812115336,757.9999999902723,-297.91511092689836,6078.001371524543,-837.0477983395001,0.12436349873682773,0.00733417634420818,-419.8243430257671,hematopoietic_specific_liquorice_hg38,healthy_control,0.63,"(-676.7752043822488, -277.24682790754423)",N/A,-0.62,"(0.06471423357887114, 0.2309442777492191)",N/A,30memhg38,False40
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/True40/summary_across_samples_and_ROIS.csv,-18.94634086313002,149.0000000000026,-100.85282970424744,757.9999999864847,-297.1425571075745,6078.0017619406535,-834.4556706165422,0.12331149915858115,0.00724184017278824,-420.5246346733367,hematopoietic_specific_liquorice_hg38,healthy_control,0.58,"(-681.4881485018702, -269.37044730366483)",N/A,-0.64,"(0.0641189442851832, 0.23128416528139153)",N/A,30memhg38noalt,True40
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/True40/summary_across_samples_and_ROIS.csv,-18.864530024059405,149.00000000000247,-100.32878047282358,757.9999999890787,-295.52189289506265,6078.002155553796,-832.5881507390338,0.122710264685093,0.00720532595091806,-418.28219349256966,hematopoietic_specific_liquorice_hg38,healthy_control,0.63,"(-681.6857189742025, -272.7923878640041)",N/A,-0.62,"(0.0626941903344038, 0.23046541082986235)",N/A,0memhg38,True40
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-16.597858341336114,149.00000000000202,-99.59559423278296,757.9999999844194,-297.7741674971357,6078.00009276617,-834.5520441948895,0.11640328712444176,0.00737013240836354,-417.1688899598529,hematopoietic_specific_liquorice_hg38,healthy_control,0.71,"(-669.3603194170521, -288.5828089541338)",N/A,-0.67,"(0.05742537813949114, 0.22735744738612143)",N/A,30memhg38,FalseDI26830XA
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/False40/summary_across_samples_and_ROIS.csv,-19.2294147860566,149.00000000000054,-98.5793515774608,757.9999999913008,-299.0339797742121,6078.001493086204,-838.0554527860809,0.12299701580726538,0.00719290006063633,-420.44717242743553,hematopoietic_specific_liquorice_hg38,healthy_control,0.64,"(-676.4586241629164, -280.6251143385373)",N/A,-0.62,"(0.06284081006821898, 0.2302263812186002)",N/A,0memhg38,False40
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38/TrueDI26830XA/summary_across_samples_and_ROIS.csv,-16.914079606904146,149,-101.3955519332916,757.9999999859738,-302.3115578188074,6078.002767635204,-835.5588981082042,0.11849510505933916,0.00752483033954389,-423.88379416896265,hematopoietic_specific_liquorice_hg38,healthy_control,0.6,"(-681.1866593795176, -277.13502072213475)",N/A,-0.6,"(0.05522061965271734, 0.22927973121503842)",N/A,0memhg38,TrueDI26830XA
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/30memhg38noalt/False40/summary_across_samples_and_ROIS.csv,-19.79928468502785,149.00000000000043,-98.41616812115336,757.9999999902723,-297.91511092689836,6078.001371524543,-837.0477983395001,0.12436349873682773,0.00733417634420818,-419.8243430257671,hematopoietic_specific_liquorice_hg38,healthy_control,0.63,"(-676.7752043822488, -277.24682790754423)",N/A,-0.62,"(0.06471423357887114, 0.2309442777492191)",N/A,30memhg38noalt,False40
LP0025_04_L004,healthy_control,/Users/ivna/00_projects/AACR/LIQUORICE/0memhg38noalt/FalseDI26830XA/summary_across_samples_and_ROIS.csv,-16.597858341336114,149.00000000000202,-99.59559423278296,757.9999999844194,-297.7741674971357,6078.00009276617,-834.5520441948895,0.11640328712444176,0.00737013240836354,-417.1688899598529,hematopoietic_specific_liquorice_hg38,healthy_control,0.71,"(-669.3603194170521, -288.5828089541338)",N/A,-0.67,"(0.05742537813949114, 0.22735744738612143)",N/A,0memhg38noalt,FalseDI26830XA
