sampleID,phenotype,ref_genome,settings,gc_bias,settings_verbose,trimming,genome,value
LP0026_38_L004,lung_cancer,30memhg38,True40,GC bias corrected,Lenient,Trimmed,hg38,164.1159179
LP0026_38_L004,lung_cancer,0memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38noalt,164.0249684
LP0026_38_L004,lung_cancer,30memhg38noalt,False40,GC bias not corrected,Lenient,Trimmed,hg38noalt,164.0898329
LP0026_38_L004,lung_cancer,30memhg19decoy,False40,GC bias not corrected,Lenient,Trimmed,hg19decoy,164.2157392
LP0026_38_L004,lung_cancer,30memhg19decoy,True40,GC bias corrected,Lenient,Trimmed,hg19decoy,164.167512
LP0026_38_L004,lung_cancer,30memhg38,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38,164.0583931
LP0026_38_L004,lung_cancer,30memhg19,False40,GC bias not corrected,Lenient,Trimmed,hg19,163.9629908
LP0026_38_L004,lung_cancer,30memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38noalt,164.0901746
LP0026_42_L004,lung_cancer,0memhg19,True40,GC bias corrected,Lenient,Untrimmed,hg19,164.7072401
LP0026_42_L004,lung_cancer,30memhg38noalt,True40,GC bias corrected,Lenient,Trimmed,hg38noalt,164.8184411
LP0026_42_L004,lung_cancer,0memhg38,True40,GC bias corrected,Lenient,Untrimmed,hg38,164.8648677
LP0026_42_L004,lung_cancer,0memhg19decoy,False40,GC bias not corrected,Lenient,Untrimmed,hg19decoy,164.9388375
LP0026_42_L004,lung_cancer,0memhg19,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19,164.7606698
LP0026_42_L004,lung_cancer,0memhg38,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38,164.8353153
LP0026_42_L004,lung_cancer,0memhg19,False40,GC bias not corrected,Lenient,Untrimmed,hg19,164.6892967
LP0026_42_L004,lung_cancer,0memhg19,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19,164.7507828
LP0026_42_L004,lung_cancer,0memhg38,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38,164.7947331
LP0026_42_L004,lung_cancer,30memhg19,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19,164.7567765
LP0026_42_L004,lung_cancer,30memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38noalt,164.7839316
LP0026_42_L004,lung_cancer,30memhg19,True40,GC bias corrected,Lenient,Trimmed,hg19,164.7198642
LP0026_42_L004,lung_cancer,0memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19decoy,164.8161918
LP0026_42_L004,lung_cancer,0memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38noalt,164.8171708
LP0026_42_L004,lung_cancer,0memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19decoy,164.8588196
LP0026_42_L004,lung_cancer,0memhg38noalt,False40,GC bias not corrected,Lenient,Untrimmed,hg38noalt,164.8272343
LP0026_42_L004,lung_cancer,30memhg38,False40,GC bias not corrected,Lenient,Trimmed,hg38,164.9050448
LP0026_42_L004,lung_cancer,30memhg19,False40,GC bias not corrected,Lenient,Trimmed,hg19,164.705424
LP0026_42_L004,lung_cancer,0memhg38,False40,GC bias not corrected,Lenient,Untrimmed,hg38,164.8893966
LP0026_42_L004,lung_cancer,30memhg19,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19,164.7688215
LP0026_42_L004,lung_cancer,30memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19decoy,164.8673966
LP0026_42_L004,lung_cancer,30memhg38,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38,164.8031833
LP0026_42_L004,lung_cancer,30memhg19decoy,True40,GC bias corrected,Lenient,Trimmed,hg19decoy,164.9190784
LP0026_42_L004,lung_cancer,30memhg19decoy,False40,GC bias not corrected,Lenient,Trimmed,hg19decoy,164.955824
LP0026_42_L004,lung_cancer,0memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38noalt,164.776208
LP0026_42_L004,lung_cancer,0memhg38noalt,True40,GC bias corrected,Lenient,Untrimmed,hg38noalt,164.8025398
LP0026_42_L004,lung_cancer,30memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38noalt,164.8252563
LP0026_42_L004,lung_cancer,30memhg38,True40,GC bias corrected,Lenient,Trimmed,hg38,164.8765091
LP0026_42_L004,lung_cancer,30memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19decoy,164.8243981
LP0026_42_L004,lung_cancer,0memhg19decoy,True40,GC bias corrected,Lenient,Untrimmed,hg19decoy,164.8997386
LP0026_42_L004,lung_cancer,30memhg38noalt,False40,GC bias not corrected,Lenient,Trimmed,hg38noalt,164.8432731
LP0026_42_L004,lung_cancer,30memhg38,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38,164.8435191
LP0027_26_L003,lung_cancer,0memhg38noalt,True40,GC bias corrected,Lenient,Untrimmed,hg38noalt,163.2653895
LP0027_26_L003,lung_cancer,0memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38noalt,163.2546866
LP0027_26_L003,lung_cancer,0memhg19,True40,GC bias corrected,Lenient,Untrimmed,hg19,163.1600349
LP0027_26_L003,lung_cancer,30memhg19,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19,163.212235
LP0027_26_L003,lung_cancer,0memhg19decoy,False40,GC bias not corrected,Lenient,Untrimmed,hg19decoy,163.3718103
LP0027_26_L003,lung_cancer,0memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38noalt,163.2597132
LP0027_26_L003,lung_cancer,0memhg19,False40,GC bias not corrected,Lenient,Untrimmed,hg19,163.1240324
LP0027_26_L003,lung_cancer,0memhg19,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19,163.2202319
LP0027_26_L003,lung_cancer,0memhg19,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19,163.2077263
LP0027_26_L003,lung_cancer,30memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38noalt,163.2643237
LP0027_26_L003,lung_cancer,30memhg19,True40,GC bias corrected,Lenient,Trimmed,hg19,163.1703168
LP0027_26_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19decoy,163.2813099
LP0027_26_L003,lung_cancer,0memhg38,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38,163.2832986
LP0027_26_L003,lung_cancer,30memhg19,False40,GC bias not corrected,Lenient,Trimmed,hg19,163.1345873
LP0027_26_L003,lung_cancer,0memhg38noalt,False40,GC bias not corrected,Lenient,Untrimmed,hg38noalt,163.2576661
LP0027_26_L003,lung_cancer,0memhg38,True40,GC bias corrected,Lenient,Untrimmed,hg38,163.3217403
LP0027_26_L003,lung_cancer,0memhg38,False40,GC bias not corrected,Lenient,Untrimmed,hg38,163.3325207
LP0027_26_L003,lung_cancer,0memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19decoy,163.3013591
LP0027_26_L003,lung_cancer,30memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19decoy,163.2866834
LP0027_26_L003,lung_cancer,30memhg38,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38,163.2730298
LP0027_26_L003,lung_cancer,30memhg19,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19,163.2234594
LP0027_26_L003,lung_cancer,0memhg19decoy,True40,GC bias corrected,Lenient,Untrimmed,hg19decoy,163.3511252
LP0027_26_L003,lung_cancer,30memhg38,False40,GC bias not corrected,Lenient,Trimmed,hg38,163.343009
LP0027_26_L003,lung_cancer,30memhg38noalt,False40,GC bias not corrected,Lenient,Trimmed,hg38noalt,163.2690719
LP0027_26_L003,lung_cancer,30memhg19decoy,True40,GC bias corrected,Lenient,Trimmed,hg19decoy,163.3629517
LP0027_26_L003,lung_cancer,0memhg38,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38,163.2683809
LP0027_26_L003,lung_cancer,30memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19decoy,163.3062738
LP0027_26_L003,lung_cancer,30memhg38,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38,163.2880301
LP0027_26_L003,lung_cancer,30memhg38noalt,True40,GC bias corrected,Lenient,Trimmed,hg38noalt,163.274556
LP0027_26_L003,lung_cancer,30memhg19decoy,False40,GC bias not corrected,Lenient,Trimmed,hg19decoy,163.3842377
LP0027_26_L003,lung_cancer,30memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38noalt,163.2566462
LP0027_26_L003,lung_cancer,30memhg38,True40,GC bias corrected,Lenient,Trimmed,hg38,163.3320705
LP0027_35_L003,lung_cancer,0memhg19,True40,GC bias corrected,Lenient,Untrimmed,hg19,164.8712988
LP0027_35_L003,lung_cancer,0memhg19,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19,164.9329669
LP0027_35_L003,lung_cancer,0memhg19,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19,164.914798
LP0027_35_L003,lung_cancer,0memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19decoy,165.006283
LP0027_35_L003,lung_cancer,0memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38noalt,164.9621391
LP0027_35_L003,lung_cancer,30memhg19,True40,GC bias corrected,Lenient,Trimmed,hg19,164.8799836
LP0027_35_L003,lung_cancer,0memhg38,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38,164.9815628
LP0027_35_L003,lung_cancer,0memhg19decoy,True40,GC bias corrected,Lenient,Untrimmed,hg19decoy,165.0613283
LP0027_35_L003,lung_cancer,30memhg19,False40,GC bias not corrected,Lenient,Trimmed,hg19,164.8396662
LP0027_35_L003,lung_cancer,0memhg38noalt,True40,GC bias corrected,Lenient,Untrimmed,hg38noalt,164.9668111
LP0027_35_L003,lung_cancer,30memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38noalt,164.965994
LP0027_35_L003,lung_cancer,0memhg19decoy,False40,GC bias not corrected,Lenient,Untrimmed,hg19decoy,165.0680749
LP0027_35_L003,lung_cancer,0memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38noalt,164.9608569
LP0027_35_L003,lung_cancer,0memhg19,False40,GC bias not corrected,Lenient,Untrimmed,hg19,164.8293618
LP0027_35_L003,lung_cancer,0memhg38noalt,False40,GC bias not corrected,Lenient,Untrimmed,hg38noalt,164.9503132
LP0027_35_L003,lung_cancer,0memhg38,False40,GC bias not corrected,Lenient,Untrimmed,hg38,165.0161174
LP0027_35_L003,lung_cancer,30memhg19,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19,164.919775
LP0027_35_L003,lung_cancer,30memhg38noalt,False40,GC bias not corrected,Lenient,Trimmed,hg38noalt,164.96128
LP0027_35_L003,lung_cancer,30memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38noalt,164.9674432
LP0027_35_L003,lung_cancer,0memhg38,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38,164.9814049
LP0027_35_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19decoy,165.0002321
LP0027_35_L003,lung_cancer,0memhg38,True40,GC bias corrected,Lenient,Untrimmed,hg38,165.0188866
LP0027_35_L003,lung_cancer,30memhg19,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19,164.9366071
LP0027_35_L003,lung_cancer,30memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19decoy,165.0050837
LP0027_35_L003,lung_cancer,30memhg38,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38,164.9858036
LP0027_35_L003,lung_cancer,30memhg19decoy,False40,GC bias not corrected,Lenient,Trimmed,hg19decoy,165.0801989
LP0027_35_L003,lung_cancer,30memhg38,False40,GC bias not corrected,Lenient,Trimmed,hg38,165.0272267
LP0027_35_L003,lung_cancer,30memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19decoy,165.0116192
LP0027_35_L003,lung_cancer,30memhg38noalt,True40,GC bias corrected,Lenient,Trimmed,hg38noalt,164.9772059
LP0027_35_L003,lung_cancer,30memhg19decoy,True40,GC bias corrected,Lenient,Trimmed,hg19decoy,165.072062
LP0027_35_L003,lung_cancer,30memhg38,True40,GC bias corrected,Lenient,Trimmed,hg38,165.029138
LP0027_35_L003,lung_cancer,30memhg38,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38,164.9868792
LP0027_39_L003,lung_cancer,0memhg19,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19,166.5093391
LP0027_39_L003,lung_cancer,0memhg19,False40,GC bias not corrected,Lenient,Untrimmed,hg19,166.4158013
LP0027_39_L003,lung_cancer,0memhg38,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38,166.5656153
LP0027_39_L003,lung_cancer,0memhg19,True40,GC bias corrected,Lenient,Untrimmed,hg19,166.4485571
LP0027_39_L003,lung_cancer,0memhg19,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19,166.4969844
LP0027_39_L003,lung_cancer,0memhg38noalt,True40,GC bias corrected,Lenient,Untrimmed,hg38noalt,166.5431879
LP0027_39_L003,lung_cancer,30memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38noalt,166.5432703
LP0027_39_L003,lung_cancer,0memhg19decoy,False40,GC bias not corrected,Lenient,Untrimmed,hg19decoy,166.6680346
LP0027_39_L003,lung_cancer,0memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38noalt,166.5389067
LP0027_39_L003,lung_cancer,0memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38noalt,166.5485589
LP0027_39_L003,lung_cancer,30memhg38,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38,166.5740954
LP0027_39_L003,lung_cancer,0memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19decoy,166.5915729
LP0027_39_L003,lung_cancer,30memhg19,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19,166.5014568
LP0027_39_L003,lung_cancer,0memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19decoy,166.5779397
LP0027_39_L003,lung_cancer,0memhg38,False40,GC bias not corrected,Lenient,Untrimmed,hg38,166.6144015
LP0027_39_L003,lung_cancer,0memhg19decoy,True40,GC bias corrected,Lenient,Untrimmed,hg19decoy,166.64978
LP0027_39_L003,lung_cancer,0memhg38,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38,166.5691066
LP0027_39_L003,lung_cancer,30memhg19,False40,GC bias not corrected,Lenient,Trimmed,hg19,166.4264307
LP0027_39_L003,lung_cancer,30memhg38,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38,166.5700703
LP0027_39_L003,lung_cancer,30memhg19,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19,166.5138593
LP0027_39_L003,lung_cancer,30memhg19decoy,False40,GC bias not corrected,Lenient,Trimmed,hg19decoy,166.6800764
LP0027_39_L003,lung_cancer,0memhg38,True40,GC bias corrected,Lenient,Untrimmed,hg38,166.6144297
LP0027_39_L003,lung_cancer,30memhg38noalt,True40,GC bias corrected,Lenient,Trimmed,hg38noalt,166.5527825
LP0027_39_L003,lung_cancer,30memhg19,True40,GC bias corrected,Lenient,Trimmed,hg19,166.4571347
LP0027_39_L003,lung_cancer,30memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19decoy,166.5965406
LP0027_39_L003,lung_cancer,30memhg19decoy,True40,GC bias corrected,Lenient,Trimmed,hg19decoy,166.663124
LP0027_39_L003,lung_cancer,0memhg38noalt,False40,GC bias not corrected,Lenient,Untrimmed,hg38noalt,166.5416071
LP0027_39_L003,lung_cancer,30memhg38,False40,GC bias not corrected,Lenient,Trimmed,hg38,166.6251383
LP0027_39_L003,lung_cancer,30memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19decoy,166.5840307
LP0027_39_L003,lung_cancer,30memhg38,True40,GC bias corrected,Lenient,Trimmed,hg38,166.622384
LP0027_39_L003,lung_cancer,30memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38noalt,166.5533919
LP0027_39_L003,lung_cancer,30memhg38noalt,False40,GC bias not corrected,Lenient,Trimmed,hg38noalt,166.5528142
LP0028_01_L004,lung_cancer,0memhg38noalt,True40,GC bias corrected,Lenient,Untrimmed,hg38noalt,164.099136
LP0028_01_L004,lung_cancer,0memhg19decoy,True40,GC bias corrected,Lenient,Untrimmed,hg19decoy,164.1912194
LP0028_01_L004,lung_cancer,0memhg19,True40,GC bias corrected,Lenient,Untrimmed,hg19,164.0232659
LP0028_01_L004,lung_cancer,0memhg19,False40,GC bias not corrected,Lenient,Untrimmed,hg19,164.0331465
LP0028_01_L004,lung_cancer,0memhg38,False40,GC bias not corrected,Lenient,Untrimmed,hg38,164.1793389
LP0028_01_L004,lung_cancer,0memhg19decoy,False40,GC bias not corrected,Lenient,Untrimmed,hg19decoy,164.2374304
LP0028_01_L004,lung_cancer,0memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38noalt,164.1050137
LP0028_01_L004,lung_cancer,30memhg19,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19,164.0418523
LP0028_01_L004,lung_cancer,0memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19decoy,164.1402508
LP0028_01_L004,lung_cancer,0memhg19,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19,164.038355
LP0028_01_L004,lung_cancer,0memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19decoy,164.0980327
LP0028_01_L004,lung_cancer,30memhg19decoy,True40,GC bias corrected,Lenient,Trimmed,hg19decoy,164.2058773
LP0028_01_L004,lung_cancer,30memhg38noalt,False40,GC bias not corrected,Lenient,Trimmed,hg38noalt,164.1416165
LP0028_01_L004,lung_cancer,0memhg19,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19,164.0579694
LP0028_01_L004,lung_cancer,30memhg19,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19,164.0632371
LP0028_01_L004,lung_cancer,0memhg38,True40,GC bias corrected,Lenient,Untrimmed,hg38,164.1365446
LP0028_01_L004,lung_cancer,30memhg19,False40,GC bias not corrected,Lenient,Trimmed,hg19,164.0468877
LP0028_01_L004,lung_cancer,0memhg38,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38,164.0681516
LP0028_01_L004,lung_cancer,0memhg38noalt,False40,GC bias not corrected,Lenient,Untrimmed,hg38noalt,164.1279435
LP0028_01_L004,lung_cancer,30memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19decoy,164.1457539
LP0028_01_L004,lung_cancer,30memhg38,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38,164.1273383
LP0028_01_L004,lung_cancer,30memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19decoy,164.1007766
LP0028_01_L004,lung_cancer,0memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38noalt,164.0641713
LP0028_01_L004,lung_cancer,30memhg38,False40,GC bias not corrected,Lenient,Trimmed,hg38,164.1934281
LP0028_01_L004,lung_cancer,30memhg38,True40,GC bias corrected,Lenient,Trimmed,hg38,164.1528543
LP0028_01_L004,lung_cancer,0memhg38,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38,164.1221518
LP0028_01_L004,lung_cancer,30memhg19,True40,GC bias corrected,Lenient,Trimmed,hg19,164.0348483
LP0028_01_L004,lung_cancer,30memhg38,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38,164.0746308
LP0028_01_L004,lung_cancer,30memhg19decoy,False40,GC bias not corrected,Lenient,Trimmed,hg19decoy,164.252034
LP0028_01_L004,lung_cancer,30memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38noalt,164.1102779
LP0028_01_L004,lung_cancer,30memhg38noalt,True40,GC bias corrected,Lenient,Trimmed,hg38noalt,164.1067264
LP0028_01_L004,lung_cancer,30memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38noalt,164.0683814
LP0029_02_L004,healthy_control,0memhg19,True40,GC bias corrected,Lenient,Untrimmed,hg19,168.2533938
LP0029_02_L004,healthy_control,0memhg19,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19,168.342592
LP0029_02_L004,healthy_control,0memhg19,False40,GC bias not corrected,Lenient,Untrimmed,hg19,168.2664273
LP0029_02_L004,healthy_control,0memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38noalt,168.3903636
LP0029_02_L004,healthy_control,30memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19decoy,168.437003
LP0029_02_L004,healthy_control,30memhg19,False40,GC bias not corrected,Lenient,Trimmed,hg19,168.2867516
LP0029_02_L004,healthy_control,0memhg38noalt,True40,GC bias corrected,Lenient,Untrimmed,hg38noalt,168.3445028
LP0029_02_L004,healthy_control,0memhg19,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19,168.3215152
LP0029_02_L004,healthy_control,0memhg19decoy,False40,GC bias not corrected,Lenient,Untrimmed,hg19decoy,168.4882493
LP0029_02_L004,healthy_control,0memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19decoy,168.3942471
LP0029_02_L004,healthy_control,0memhg19decoy,True40,GC bias corrected,Lenient,Untrimmed,hg19decoy,168.4488313
LP0029_02_L004,healthy_control,0memhg38noalt,False40,GC bias not corrected,Lenient,Untrimmed,hg38noalt,168.3725039
LP0029_02_L004,healthy_control,30memhg38,False40,GC bias not corrected,Lenient,Trimmed,hg38,168.4484851
LP0029_02_L004,healthy_control,30memhg19decoy,True40,GC bias corrected,Lenient,Trimmed,hg19decoy,168.4708909
LP0029_02_L004,healthy_control,30memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19decoy,168.4006203
LP0029_02_L004,healthy_control,0memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38noalt,168.3560661
LP0029_02_L004,healthy_control,30memhg38,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38,168.3785119
LP0029_02_L004,healthy_control,30memhg19,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19,168.3484026
LP0029_02_L004,healthy_control,0memhg38,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38,168.4103427
LP0029_02_L004,healthy_control,0memhg38,True40,GC bias corrected,Lenient,Untrimmed,hg38,168.4013328
LP0029_02_L004,healthy_control,0memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19decoy,168.4309599
LP0029_02_L004,healthy_control,30memhg38,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38,168.4162824
LP0029_02_L004,healthy_control,30memhg38,True40,GC bias corrected,Lenient,Trimmed,hg38,168.4157646
LP0029_02_L004,healthy_control,30memhg19,True40,GC bias corrected,Lenient,Trimmed,hg19,168.2708951
LP0029_02_L004,healthy_control,30memhg38noalt,False40,GC bias not corrected,Lenient,Trimmed,hg38noalt,168.3930443
LP0029_02_L004,healthy_control,30memhg19decoy,False40,GC bias not corrected,Lenient,Trimmed,hg19decoy,168.5089456
LP0029_02_L004,healthy_control,30memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38noalt,168.3963762
LP0029_02_L004,healthy_control,0memhg38,False40,GC bias not corrected,Lenient,Untrimmed,hg38,168.4292284
LP0029_02_L004,healthy_control,0memhg38,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38,168.3737178
LP0029_02_L004,healthy_control,30memhg19,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19,168.326697
LP0029_02_L004,healthy_control,30memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38noalt,168.3659436
LP0029_02_L004,healthy_control,30memhg38noalt,True40,GC bias corrected,Lenient,Trimmed,hg38noalt,168.3611907
LP0029_04_L003,healthy_control,0memhg19,False40,GC bias not corrected,Lenient,Untrimmed,hg19,169.328181
LP0029_04_L003,healthy_control,0memhg19,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19,169.4191999
LP0029_04_L003,healthy_control,0memhg19,True40,GC bias corrected,Lenient,Untrimmed,hg19,169.3041071
LP0029_04_L003,healthy_control,0memhg19,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19,169.3983324
LP0029_04_L003,healthy_control,30memhg38,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38,169.4978686
LP0029_04_L003,healthy_control,30memhg19,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19,169.4260775
LP0029_04_L003,healthy_control,0memhg19decoy,False40,GC bias not corrected,Lenient,Untrimmed,hg19decoy,169.567085
LP0029_04_L003,healthy_control,0memhg38,True40,GC bias corrected,Lenient,Untrimmed,hg38,169.4701761
LP0029_04_L003,healthy_control,30memhg19,False40,GC bias not corrected,Lenient,Trimmed,hg19,169.3465563
LP0029_04_L003,healthy_control,30memhg38noalt,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg38noalt,169.4796794
LP0029_04_L003,healthy_control,30memhg19,True40,GC bias corrected,Lenient,Trimmed,hg19,169.3281343
LP0029_04_L003,healthy_control,30memhg19,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg19,169.4037412
LP0029_04_L003,healthy_control,0memhg38,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38,169.4477709
LP0029_04_L003,healthy_control,0memhg19decoy,True40,GC bias corrected,Lenient,Untrimmed,hg19decoy,169.5120842
LP0029_04_L003,healthy_control,0memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg38noalt,169.4430607
LP0029_04_L003,healthy_control,30memhg38noalt,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38noalt,169.4501981
LP0029_04_L003,healthy_control,30memhg19decoy,False40,GC bias not corrected,Lenient,Trimmed,hg19decoy,169.5849664
LP0029_04_L003,healthy_control,0memhg38,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg38,169.4906686
LP0029_04_L003,healthy_control,30memhg38,False40,GC bias not corrected,Lenient,Trimmed,hg38,169.5350872
LP0029_04_L003,healthy_control,30memhg38noalt,False40,GC bias not corrected,Lenient,Trimmed,hg38noalt,169.4801995
LP0029_04_L003,healthy_control,0memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Untrimmed,hg19decoy,169.5117133
LP0029_04_L003,healthy_control,0memhg38noalt,False40,GC bias not corrected,Lenient,Untrimmed,hg38noalt,169.4622712
LP0029_04_L003,healthy_control,0memhg19decoy,TrueDI26830XA,GC bias corrected,Strict,Untrimmed,hg19decoy,169.4706314
LP0029_04_L003,healthy_control,0memhg38,False40,GC bias not corrected,Lenient,Untrimmed,hg38,169.5174417
LP0029_04_L003,healthy_control,30memhg38,TrueDI26830XA,GC bias corrected,Strict,Trimmed,hg38,169.4533343
LP0029_04_L003,healthy_control,30memhg19decoy,FalseDI26830XA,GC bias not corrected,Strict,Trimmed,hg19decoy,169.518695
